State,Gender,Race,Year,Population
Vermont,Female,White,2017.0,298625.0
Wisconsin,Female,Black or African American,2017.0,196748.0
Connecticut,Female,Black or African American,2017.0,221390.0
New York,Female,Native Hawaiian or Other Pacific Islander,2017.0,13541.0
Massachusetts,Male,Asian,2017.0,227029.0
New Hampshire,Female,Black or African American,2017.0,9728.0
New York,Male,Asian,2017.0,824386.0
Massachusetts,Female,Asian,2017.0,247488.0
Idaho,Female,Native Hawaiian or Other Pacific Islander,2017.0,1740.0
Oregon,Female,Black or African American,2017.0,41350.0
Wisconsin,Female,White,2017.0,2535571.0
Georgia,Male,Black or African American,2017.0,1569232.0
Colorado,Female,Black or African American,2017.0,118870.0
Oregon,Male,Native Hawaiian or Other Pacific Islander,2017.0,9378.0
Delaware,Male,American Indian or Alaska Native,2017.0,3115.0
Missouri,Female,White,2017.0,2572902.0
Wyoming,Female,Black or African American,2017.0,2915.0
Massachusetts,Female,Black or African American,2017.0,310735.0
Utah,Male,White,2017.0,1419546.0
Florida,Female,More than one race,2017.0,228369.0
Oregon,Female,American Indian or Alaska Native,2017.0,36542.0
West Virginia,Male,Native Hawaiian or Other Pacific Islander,2017.0,267.0
Wyoming,Male,American Indian or Alaska Native,2017.0,7981.0
Massachusetts,Male,Black or African American,2017.0,292336.0
Oregon,Male,More than one race,2017.0,78329.0
Missouri,Female,Asian,2017.0,66154.0
Oregon,Male,White,2017.0,1789491.0
Arkansas,Female,More than one race,2017.0,31840.0
District of Columbia,Female,Asian,2017.0,17254.0
Washington,Male,Black or African American,2017.0,168851.0
Massachusetts,Female,American Indian or Alaska Native,2017.0,16200.0
Oregon,Female,Asian,2017.0,104517.0
Utah,Male,American Indian or Alaska Native,2017.0,24155.0
Iowa,Male,Asian,2017.0,41297.0
Hawaii,Male,American Indian or Alaska Native,2017.0,2976.0
Massachusetts,Male,American Indian or Alaska Native,2017.0,16829.0
Oregon,Female,Native Hawaiian or Other Pacific Islander,2017.0,8999.0
Idaho,Male,Black or African American,2017.0,8584.0
Oregon,Female,More than one race,2017.0,79428.0
Alabama,Female,White,2017.0,1718816.0
California,Female,Black or African American,2017.0,1282543.0
Massachusetts,Female,White,2017.0,2868233.0
Wyoming,Male,Asian,2017.0,2736.0
District of Columbia,Male,Native Hawaiian or Other Pacific Islander,2017.0,459.0
Washington,Female,Black or African American,2017.0,144328.0
Oregon,Male,Asian,2017.0,90316.0
New York,Female,More than one race,2017.0,256627.0
Oregon,Male,American Indian or Alaska Native,2017.0,38341.0
Iowa,Male,Native Hawaiian or Other Pacific Islander,2017.0,2089.0
Arizona,Female,Asian,2017.0,134284.0
Wisconsin,Male,Asian,2017.0,82802.0
Illinois,Female,White,2017.0,4966521.0
Utah,Male,Black or African American,2017.0,24741.0
Missouri,Female,Native Hawaiian or Other Pacific Islander,2017.0,4466.0
Nebraska,Male,Black or African American,2017.0,50286.0
New Hampshire,Female,Asian,2017.0,20482.0
Iowa,Male,White,2017.0,1417410.0
Arizona,Female,Black or African American,2017.0,170332.0
Arkansas,Female,White,2017.0,1202985.0
Iowa,Male,Black or African American,2017.0,64614.0
New York,Female,White,2017.0,6976363.0
Oregon,Male,Black or African American,2017.0,48038.0
New York,Male,American Indian or Alaska Native,2017.0,95148.0
Utah,Male,Asian,2017.0,37178.0
Oregon,Female,White,2017.0,1818896.0
Utah,Male,Native Hawaiian or Other Pacific Islander,2017.0,16574.0
Massachusetts,Female,More than one race,2017.0,84539.0
Massachusetts,Female,Native Hawaiian or Other Pacific Islander,2017.0,3599.0
Missouri,Female,Black or African American,2017.0,378490.0
Connecticut,Female,Asian,2017.0,87820.0
Georgia,Male,Asian,2017.0,211034.0
Connecticut,Female,American Indian or Alaska Native,2017.0,9514.0
New Hampshire,Female,American Indian or Alaska Native,2017.0,1869.0
Delaware,Male,White,2017.0,325281.0
Oklahoma,Male,Native Hawaiian or Other Pacific Islander,2017.0,3987.0
Florida,Female,White,2017.0,8265042.0
Pennsylvania,Female,Asian,2017.0,236929.0
Hawaii,Female,More than one race,2017.0,167085.0
Arizona,Female,Native Hawaiian or Other Pacific Islander,2017.0,8859.0
New York,Male,Black or African American,2017.0,1607483.0
Oklahoma,Male,Black or African American,2017.0,153026.0
Missouri,Female,More than one race,2017.0,70081.0
Illinois,Female,More than one race,2017.0,126583.0
Vermont,Female,American Indian or Alaska Native,2017.0,1165.0
Georgia,Male,Native Hawaiian or Other Pacific Islander,2017.0,6308.0
West Virginia,Female,More than one race,2017.0,15630.0
Iowa,Male,American Indian or Alaska Native,2017.0,8179.0
Massachusetts,Male,White,2017.0,2706388.0
California,Male,American Indian or Alaska Native,2017.0,327032.0
West Virginia,Male,White,2017.0,838649.0
Oklahoma,Male,White,2017.0,1449924.0
New York,Male,Native Hawaiian or Other Pacific Islander,2017.0,13216.0
Massachusetts,Male,More than one race,2017.0,82943.0
Maryland,Male,White,2017.0,1758986.0
Utah,Female,More than one race,2017.0,38344.0
Indiana,Female,White,2017.0,2876720.0
Alabama,Female,Native Hawaiian or Other Pacific Islander,2017.0,2357.0
Indiana,Female,Native Hawaiian or Other Pacific Islander,2017.0,2100.0
Utah,Male,More than one race,2017.0,39602.0
New York,Female,Asian,2017.0,901578.0
Arizona,Female,American Indian or Alaska Native,2017.0,190377.0
Washington,Female,Native Hawaiian or Other Pacific Islander,2017.0,28000.0
Missouri,Female,American Indian or Alaska Native,2017.0,17018.0
Vermont,Female,Asian,2017.0,6486.0
Georgia,Male,American Indian or Alaska Native,2017.0,28136.0
Illinois,Female,Native Hawaiian or Other Pacific Islander,2017.0,3971.0
West Virginia,Female,Black or African American,2017.0,29750.0
Massachusetts,Male,Native Hawaiian or Other Pacific Islander,2017.0,3470.0
Nebraska,Male,Native Hawaiian or Other Pacific Islander,2017.0,1210.0
Maryland,Male,More than one race,2017.0,82794.0
Iowa,Male,More than one race,2017.0,29347.0
New York,Male,White,2017.0,6729676.0
New York,Female,Black or African American,2017.0,1835902.0
Oklahoma,Male,More than one race,2017.0,116180.0
Pennsylvania,Female,American Indian or Alaska Native,2017.0,23817.0
District of Columbia,Female,White,2017.0,156182.0
Vermont,Male,More than one race,2018.0,5994.0
Wyoming,Female,Black or African American,2018.0,2975.0
Montana,Male,More than one race,2018.0,14736.0
Delaware,Female,Asian,2018.0,19884.0
West Virginia,Female,Asian,2018.0,7964.0
West Virginia,Female,Black or African American,2018.0,29672.0
Indiana,Male,Asian,2018.0,82973.0
Nebraska,Female,American Indian or Alaska Native,2018.0,14389.0
Indiana,Female,Native Hawaiian or Other Pacific Islander,2018.0,2158.0
Indiana,Male,White,2018.0,2813675.0
Kentucky,Male,American Indian or Alaska Native,2018.0,6930.0
Vermont,Male,White,2018.0,290713.0
California,Male,Black or African American,2018.0,1265090.0
Utah,Female,Asian,2018.0,43450.0
Virginia,Female,White,2018.0,2977007.0
Florida,Female,Asian,2018.0,333267.0
Kentucky,Female,Black or African American,2018.0,188636.0
Utah,Female,White,2018.0,1422273.0
New Hampshire,Female,Native Hawaiian or Other Pacific Islander,2018.0,306.0
Wyoming,Female,American Indian or Alaska Native,2018.0,7862.0
Virginia,Female,Native Hawaiian or Other Pacific Islander,2018.0,4872.0
Nebraska,Female,Asian,2018.0,26334.0
Kansas,Female,Black or African American,2018.0,86127.0
Kansas,Female,American Indian or Alaska Native,2018.0,17090.0
Indiana,Female,More than one race,2018.0,71372.0
Kentucky,Female,Native Hawaiian or Other Pacific Islander,2018.0,1910.0
Tennessee,Male,Native Hawaiian or Other Pacific Islander,2018.0,3321.0
Delaware,Female,More than one race,2018.0,13452.0
Nevada,Female,White,2018.0,1105490.0
Alabama,Female,White,2018.0,1722310.0
New Jersey,Female,American Indian or Alaska Native,2018.0,26287.0
Delaware,Male,Native Hawaiian or Other Pacific Islander,2018.0,517.0
Utah,Female,Native Hawaiian or Other Pacific Islander,2018.0,15864.0
Virginia,Male,American Indian or Alaska Native,2018.0,23995.0
Kansas,Female,Asian,2018.0,46787.0
New Hampshire,Female,Black or African American,2018.0,10143.0
Utah,Male,American Indian or Alaska Native,2018.0,24588.0
Tennessee,Male,White,2018.0,2611635.0
Iowa,Male,More than one race,2018.0,30310.0
Arkansas,Male,More than one race,2018.0,32197.0
Utah,Female,Black or African American,2018.0,19714.0
Indiana,Male,Black or African American,2018.0,318576.0
Florida,Female,More than one race,2018.0,236130.0
District of Columbia,Female,White,2018.0,159466.0
California,Female,White,2018.0,14200481.0
West Virginia,Female,American Indian or Alaska Native,2018.0,2107.0
Virginia,Male,Black or African American,2018.0,810418.0
Nevada,Female,More than one race,2018.0,68287.0
Virginia,Female,Asian,2018.0,305182.0
Tennessee,Male,American Indian or Alaska Native,2018.0,16701.0
New Jersey,Female,Asian,2018.0,450239.0
Alabama,Female,More than one race,2018.0,43118.0
Virginia,Female,American Indian or Alaska Native,2018.0,21866.0
Tennessee,Male,Asian,2018.0,61042.0
Indiana,Female,American Indian or Alaska Native,2018.0,13544.0
Tennessee,Female,More than one race,2018.0,67371.0
Nevada,Female,Native Hawaiian or Other Pacific Islander,2018.0,11906.0
Alabama,Female,American Indian or Alaska Native,2018.0,16917.0
Wisconsin,Female,Black or African American,2018.0,197773.0
New Hampshire,Female,White,2018.0,638060.0
Florida,Female,Black or African American,2018.0,1860771.0
Kentucky,Female,More than one race,2018.0,44084.0
Tennessee,Male,Black or African American,2018.0,547045.0
Florida,Male,Native Hawaiian or Other Pacific Islander,2018.0,12194.0
Washington,Male,More than one race,2018.0,178943.0
Nevada,Male,American Indian or Alaska Native,2018.0,25494.0
Iowa,Male,White,2018.0,1417309.0
Utah,Female,More than one race,2018.0,39932.0
Kentucky,Female,White,2018.0,1986036.0
Delaware,Male,White,2018.0,326750.0
Alabama,Male,White,2018.0,1659332.0
Virginia,Female,Black or African American,2018.0,876466.0
Idaho,Female,American Indian or Alaska Native,2018.0,15234.0
Utah,Male,Asian,2018.0,38651.0
Indiana,Male,Native Hawaiian or Other Pacific Islander,2018.0,2266.0
Vermont,Female,Asian,2018.0,6523.0
Nevada,Female,Black or African American,2018.0,154498.0
New Hampshire,Male,Black or African American,2018.0,13195.0
District of Columbia,Female,More than one race,2018.0,10698.0
Iowa,Female,Native Hawaiian or Other Pacific Islander,2018.0,2095.0
California,Female,Native Hawaiian or Other Pacific Islander,2018.0,99763.0
Alabama,Female,Native Hawaiian or Other Pacific Islander,2018.0,2423.0
Nebraska,Male,Asian,2018.0,25247.0
Virginia,Male,Asian,2018.0,274476.0
Vermont,Female,White,2018.0,298434.0
Texas,Female,White,2018.0,11311775.0
New Hampshire,Male,American Indian or Alaska Native,2018.0,2156.0
Utah,Male,More than one race,2018.0,41236.0
Texas,Male,Native Hawaiian or Other Pacific Islander,2018.0,20784.0
Iowa,Male,American Indian or Alaska Native,2018.0,8384.0
Kansas,Male,Native Hawaiian or Other Pacific Islander,2018.0,1968.0
Idaho,Female,White,2018.0,812587.0
Nevada,Male,Native Hawaiian or Other Pacific Islander,2018.0,11838.0
Iowa,Female,Black or African American,2018.0,58521.0
New Hampshire,Female,American Indian or Alaska Native,2018.0,1912.0
Alabama,Male,Black or African American,2018.0,608499.0
Vermont,Female,More than one race,2018.0,6192.0
Kansas,Female,More than one race,2018.0,43769.0
Texas,Female,Native Hawaiian or Other Pacific Islander,2018.0,20862.0
Nebraska,Male,More than one race,2018.0,21442.0
Florida,Female,White,2018.0,8365930.0
Idaho,Female,Asian,2018.0,15216.0
Iowa,Female,Asian,2018.0,40919.0
Hawaii,Male,More than one race,2018.0,172590.0
Kansas,Male,White,2018.0,1250982.0
Alabama,Female,Black or African American,2018.0,701075.0
Delaware,Male,Asian,2018.0,19217.0
Texas,Male,Asian,2018.0,712004.0
Alabama,Male,Asian,2018.0,33836.0
Iowa,Female,More than one race,2018.0,29959.0
Nevada,Male,More than one race,2018.0,66705.0
Indiana,Female,White,2018.0,2882561.0
Wisconsin,Female,Native Hawaiian or Other Pacific Islander,2018.0,1561.0
Delaware,Female,Native Hawaiian or Other Pacific Islander,2018.0,496.0
New Hampshire,Male,Asian,2018.0,19173.0
Nebraska,Male,White,2018.0,847752.0
California,Male,American Indian or Alaska Native,2018.0,328462.0
Florida,Male,Asian,2018.0,286035.0
Vermont,Female,Black or African American,2018.0,3634.0
Kansas,Male,American Indian or Alaska Native,2018.0,17448.0
Nebraska,Male,Native Hawaiian or Other Pacific Islander,2018.0,1226.0
Iowa,Female,White,2018.0,1441758.0
Nebraska,Female,White,2018.0,852401.0
Virginia,Female,More than one race,2018.0,132632.0
Vermont,Female,American Indian or Alaska Native,2018.0,1190.0
Kansas,Male,Black or African American,2018.0,92412.0
Nevada,Male,White,2018.0,1145600.0
Texas,Male,Black or African American,2018.0,1774279.0
Florida,Female,American Indian or Alaska Native,2018.0,51009.0
Nebraska,Female,Native Hawaiian or Other Pacific Islander,2018.0,1074.0
California,Male,Asian,2018.0,2859054.0
Texas,Female,More than one race,2018.0,292584.0
Vermont,Female,Native Hawaiian or Other Pacific Islander,2018.0,106.0
Texas,Male,American Indian or Alaska Native,2018.0,148231.0
New Hampshire,Male,More than one race,2018.0,11947.0
New Hampshire,Male,Native Hawaiian or Other Pacific Islander,2018.0,325.0
Wisconsin,Male,American Indian or Alaska Native,2018.0,34060.0
Florida,Male,Black or African American,2018.0,1729186.0
Texas,Female,American Indian or Alaska Native,2018.0,140803.0
Wyoming,Male,American Indian or Alaska Native,2018.0,7999.0
New Hampshire,Male,White,2018.0,623977.0
Kentucky,Female,American Indian or Alaska Native,2018.0,6400.0
Vermont,Male,Black or African American,2018.0,4868.0
Kansas,Male,Asian,2018.0,44624.0
Nevada,Male,Asian,2018.0,117388.0
Alabama,Male,Native Hawaiian or Other Pacific Islander,2018.0,2625.0
New Hampshire,Female,Asian,2018.0,20641.0
California,Female,Black or African American,2018.0,1282898.0
Wyoming,Male,White,2018.0,272411.0
Utah,Male,Native Hawaiian or Other Pacific Islander,2018.0,17178.0
Utah,Female,American Indian or Alaska Native,2018.0,24077.0
Wisconsin,Female,More than one race,2018.0,57171.0
Idaho,Female,Black or African American,2018.0,6881.0
Tennessee,Male,More than one race,2018.0,64966.0
Vermont,Male,Native Hawaiian or Other Pacific Islander,2018.0,144.0
Indiana,Male,More than one race,2018.0,69673.0
Utah,Male,Black or African American,2018.0,25759.0
Kansas,Female,Native Hawaiian or Other Pacific Islander,2018.0,1623.0
Nebraska,Male,Black or African American,2018.0,51163.0
Iowa,Male,Native Hawaiian or Other Pacific Islander,2018.0,2260.0
Kentucky,Female,Asian,2018.0,36537.0
Wisconsin,Female,White,2018.0,2539202.0
Nebraska,Male,American Indian or Alaska Native,2018.0,14544.0
Delaware,Male,Black or African American,2018.0,104651.0
Nebraska,Female,More than one race,2018.0,21941.0
Iowa,Male,Black or African American,2018.0,66512.0
Iowa,Female,American Indian or Alaska Native,2018.0,8403.0
Indiana,Female,Asian,2018.0,82576.0
Iowa,Male,Asian,2018.0,42188.0
Utah,Male,White,2018.0,1440828.0
Texas,Male,White,2018.0,11274363.0
Vermont,Male,American Indian or Alaska Native,2018.0,1246.0
Indiana,Female,Black or African American,2018.0,342000.0
Texas,Female,Black or African American,2018.0,1890893.0
Florida,Female,Native Hawaiian or Other Pacific Islander,2018.0,11837.0
California,Female,American Indian or Alaska Native,2018.0,318164.0
Nevada,Female,American Indian or Alaska Native,2018.0,25353.0
Delaware,Female,White,2018.0,344381.0
Kansas,Male,More than one race,2018.0,43337.0
California,Female,More than one race,2018.0,779876.0
Nevada,Male,Black or African American,2018.0,151496.0
Delaware,Female,Black or African American,2018.0,117223.0
Delaware,Male,American Indian or Alaska Native,2018.0,3235.0
California,Female,Asian,2018.0,3161954.0
Idaho,Female,Native Hawaiian or Other Pacific Islander,2018.0,1818.0
Texas,Female,Asian,2018.0,752434.0
Vermont,Male,Asian,2018.0,5314.0
Nebraska,Female,Black or African American,2018.0,48101.0
Nevada,Female,Asian,2018.0,143286.0
Texas,Male,More than one race,2018.0,289654.0
Alabama,Female,Asian,2018.0,38518.0
Florida,Male,American Indian or Alaska Native,2018.0,55415.0
Alabama,Male,American Indian or Alaska Native,2018.0,17364.0
Kansas,Female,White,2018.0,1265192.0
New Hampshire,Female,More than one race,2018.0,11630.0
Minnesota,Male,More than one race,2018.0,70601.0
New Jersey,Female,Black or African American,2018.0,698765.0
Oklahoma,Male,White,2018.0,1449451.0
Arizona,Female,Native Hawaiian or Other Pacific Islander,2018.0,9117.0
Hawaii,Female,More than one race,2018.0,168037.0
Colorado,Female,Black or African American,2018.0,121478.0
Massachusetts,Male,Native Hawaiian or Other Pacific Islander,2018.0,3552.0
Oklahoma,Male,More than one race,2018.0,118361.0
New York,Male,Black or African American,2018.0,1604096.0
Wisconsin,Male,Asian,2018.0,84002.0
Connecticut,Female,American Indian or Alaska Native,2018.0,9800.0
Oregon,Female,American Indian or Alaska Native,2018.0,37110.0
Massachusetts,Male,Black or African American,2018.0,297116.0
Missouri,Female,Asian,2018.0,67808.0
Oregon,Female,Asian,2018.0,107062.0
New York,Male,Asian,2018.0,830285.0
West Virginia,Male,Native Hawaiian or Other Pacific Islander,2018.0,262.0
Georgia,Male,Black or African American,2018.0,1592992.0
Massachusetts,Male,Asian,2018.0,232123.0
Oregon,Female,Black or African American,2018.0,42297.0
Arizona,Female,Black or African American,2018.0,176727.0
Massachusetts,Male,American Indian or Alaska Native,2018.0,17173.0
Oregon,Female,Native Hawaiian or Other Pacific Islander,2018.0,9249.0
Washington,Male,Black or African American,2018.0,174141.0
New York,Male,American Indian or Alaska Native,2018.0,95279.0
Missouri,Female,American Indian or Alaska Native,2018.0,17296.0
Illinois,Female,Native Hawaiian or Other Pacific Islander,2018.0,3982.0
Massachusetts,Male,White,2018.0,2704122.0
New York,Male,Native Hawaiian or Other Pacific Islander,2018.0,13324.0
North Carolina,Female,American Indian or Alaska Native,2018.0,82702.0
Oklahoma,Female,White,2018.0,1473264.0
Michigan,Female,Black or African American,2018.0,739502.0
Mississippi,Male,White,2018.0,871003.0
District of Columbia,Female,Asian,2018.0,17718.0
New York,Male,More than one race,2018.0,246406.0
Oklahoma,Female,More than one race,2018.0,123124.0
Michigan,Female,Asian,2018.0,167832.0
Colorado,Male,More than one race,2018.0,87576.0
Oklahoma,Male,American Indian or Alaska Native,2018.0,182875.0
Arizona,Female,White,2018.0,2980419.0
Massachusetts,Female,More than one race,2018.0,87205.0
Wisconsin,Male,White,2018.0,2520926.0
Arkansas,Female,Native Hawaiian or Other Pacific Islander,2018.0,5330.0
Oklahoma,Male,Asian,2018.0,43736.0
New York,Male,White,2018.0,6694828.0
Georgia,Male,Native Hawaiian or Other Pacific Islander,2018.0,6390.0
Mississippi,Male,More than one race,2018.0,19242.0
Massachusetts,Male,More than one race,2018.0,85624.0
West Virginia,Female,More than one race,2018.0,16016.0
Oklahoma,Male,Black or African American,2018.0,153624.0
Washington,Female,Native Hawaiian or Other Pacific Islander,2018.0,28963.0
Wyoming,Male,Asian,2018.0,2845.0
Oklahoma,Male,Native Hawaiian or Other Pacific Islander,2018.0,4219.0
Michigan,Female,American Indian or Alaska Native,2018.0,36710.0
Oregon,Female,White,2018.0,1831259.0
Missouri,Female,Black or African American,2018.0,379395.0
Connecticut,Female,Asian,2018.0,89380.0
Maryland,Male,More than one race,2018.0,84421.0
New York,Female,Black or African American,2018.0,1828214.0
Pennsylvania,Female,American Indian or Alaska Native,2018.0,24454.0
Georgia,Male,American Indian or Alaska Native,2018.0,28705.0
Maryland,Male,White,2018.0,1754698.0
Pennsylvania,Female,Asian,2018.0,242869.0
Missouri,Female,More than one race,2018.0,71881.0
Wyoming,Male,More than one race,2018.0,6284.0
New York,Female,Asian,2018.0,909138.0
West Virginia,Male,White,2018.0,832403.0
Pennsylvania,Female,Black or African American,2018.0,791901.0
District of Columbia,Male,Native Hawaiian or Other Pacific Islander,2018.0,467.0
Maryland,Male,Native Hawaiian or Other Pacific Islander,2018.0,3463.0
Colorado,Female,Asian,2018.0,105727.0
Tennessee,Female,White,2018.0,2704053.0
Pennsylvania,Female,Native Hawaiian or Other Pacific Islander,2018.0,4996.0
District of Columbia,Male,American Indian or Alaska Native,2018.0,2216.0
Maryland,Male,Black or African American,2018.0,872609.0
Pennsylvania,Female,White,2018.0,5330105.0
Washington,Female,Asian,2018.0,368907.0
Missouri,Male,American Indian or Alaska Native,2018.0,17870.0
New York,Female,American Indian or Alaska Native,2018.0,94286.0
Connecticut,Female,Native Hawaiian or Other Pacific Islander,2018.0,1798.0
Maryland,Male,Asian,2018.0,190700.0
Alaska,Male,More than one race,2018.0,27328.0
Oklahoma,Female,Native Hawaiian or Other Pacific Islander,2018.0,3841.0
Hawaii,Male,American Indian or Alaska Native,2018.0,2985.0
Oregon,Male,More than one race,2018.0,80949.0
Massachusetts,Female,White,2018.0,2865759.0
Arkansas,Female,White,2018.0,1205266.0
Oregon,Female,More than one race,2018.0,81822.0
New York,Female,More than one race,2018.0,261312.0
Oregon,Male,American Indian or Alaska Native,2018.0,38994.0
Washington,Female,Black or African American,2018.0,148748.0
Arizona,Female,Asian,2018.0,137717.0
Georgia,Male,Asian,2018.0,217447.0
Illinois,Female,White,2018.0,4935279.0
Oregon,Male,Asian,2018.0,92819.0
Massachusetts,Female,Native Hawaiian or Other Pacific Islander,2018.0,3691.0
Arkansas,Female,More than one race,2018.0,32839.0
Missouri,Female,Native Hawaiian or Other Pacific Islander,2018.0,4672.0
New York,Female,White,2018.0,6939529.0
Oregon,Male,Black or African American,2018.0,49345.0
Massachusetts,Female,Black or African American,2018.0,316190.0
Oregon,Male,Native Hawaiian or Other Pacific Islander,2018.0,9613.0
Missouri,Female,White,2018.0,2575650.0
Massachusetts,Female,Asian,2018.0,253512.0
New York,Female,Native Hawaiian or Other Pacific Islander,2018.0,13654.0
Oregon,Male,White,2018.0,1801367.0
Connecticut,Female,Black or African American,2018.0,224350.0
Arizona,Female,American Indian or Alaska Native,2018.0,193203.0
Massachusetts,Female,American Indian or Alaska Native,2018.0,16568.0
Idaho,Male,Black or African American,2018.0,8901.0
Pennsylvania,Female,More than one race,2018.0,135056.0
Michigan,Female,Native Hawaiian or Other Pacific Islander,2018.0,2025.0
Arizona,Female,More than one race,2018.0,103457.0
Hawaii,Female,Asian,2018.0,286007.0
Minnesota,Female,More than one race,2018.0,71460.0
Idaho,Male,White,2018.0,817465.0
North Dakota,Male,Black or African American,2018.0,14449.0
Hawaii,Female,Native Hawaiian or Other Pacific Islander,2018.0,70866.0
North Carolina,Male,Black or African American,2018.0,1080339.0
Colorado,Male,Asian,2018.0,90952.0
North Dakota,Male,Native Hawaiian or Other Pacific Islander,2018.0,275.0
Minnesota,Female,White,2018.0,2368236.0
Mississippi,Female,Native Hawaiian or Other Pacific Islander,2018.0,789.0
Illinois,Female,American Indian or Alaska Native,2018.0,35908.0
North Dakota,Male,White,2018.0,337614.0
Arizona,Male,Native Hawaiian or Other Pacific Islander,2018.0,10417.0
West Virginia,Male,Asian,2018.0,6987.0
Minnesota,Female,Native Hawaiian or Other Pacific Islander,2018.0,2024.0
District of Columbia,Male,Asian,2018.0,13036.0
North Dakota,Male,More than one race,2018.0,8581.0
North Carolina,Male,Asian,2018.0,157173.0
Minnesota,Female,Black or African American,2018.0,187281.0
Ohio,Female,American Indian or Alaska Native,2018.0,16438.0
Washington,Female,More than one race,2018.0,179688.0
Mississippi,Female,White,2018.0,891442.0
Ohio,Female,Asian,2018.0,146639.0
Mississippi,Female,Black or African American,2018.0,596998.0
North Dakota,Male,Asian,2018.0,6333.0
North Carolina,Male,Native Hawaiian or Other Pacific Islander,2018.0,6582.0
Arizona,Male,White,2018.0,2947991.0
Hawaii,Female,Black or African American,2018.0,12352.0
North Dakota,Female,Asian,2018.0,6373.0
Arizona,Male,More than one race,2018.0,101616.0
Mississippi,Female,American Indian or Alaska Native,2018.0,9295.0
Minnesota,Male,White,2018.0,2345759.0
Colorado,Female,More than one race,2018.0,87975.0
North Dakota,Female,Black or African American,2018.0,10666.0
Washington,Male,American Indian or Alaska Native,2018.0,73692.0
North Carolina,Male,More than one race,2018.0,115760.0
North Dakota,Female,Native Hawaiian or Other Pacific Islander,2018.0,274.0
Idaho,Male,More than one race,2018.0,21949.0
Hawaii,Female,American Indian or Alaska Native,2018.0,2612.0
Minnesota,Male,Native Hawaiian or Other Pacific Islander,2018.0,2065.0
Mississippi,Female,Asian,2018.0,17121.0
Colorado,Male,American Indian or Alaska Native,2018.0,46582.0
Minnesota,Male,Black or African American,2018.0,195331.0
Arkansas,Female,American Indian or Alaska Native,2018.0,15162.0
West Virginia,Male,American Indian or Alaska Native,2018.0,2422.0
North Dakota,Female,More than one race,2018.0,8163.0
North Carolina,Male,White,2018.0,3609329.0
District of Columbia,Female,Black or African American,2018.0,178388.0
Minnesota,Male,Asian,2018.0,140049.0
North Dakota,Male,American Indian or Alaska Native,2018.0,20782.0
Minnesota,Male,American Indian or Alaska Native,2018.0,38622.0
North Dakota,Female,White,2018.0,323106.0
Minnesota,Female,Asian,2018.0,146460.0
North Carolina,Male,American Indian or Alaska Native,2018.0,81144.0
Ohio,Female,Black or African American,2018.0,790190.0
Ohio,Male,Native Hawaiian or Other Pacific Islander,2018.0,3500.0
Arkansas,Female,Black or African American,2018.0,247514.0
North Carolina,Female,Black or African American,2018.0,1226288.0
Michigan,Male,American Indian or Alaska Native,2018.0,36477.0
Ohio,Male,White,2018.0,4704350.0
Washington,Female,White,2018.0,2960920.0
Arizona,Male,American Indian or Alaska Native,2018.0,187727.0
Mississippi,Male,Black or African American,2018.0,529851.0
Idaho,Male,Native Hawaiian or Other Pacific Islander,2018.0,1988.0
Ohio,Male,More than one race,2018.0,133861.0
Hawaii,Female,White,2018.0,169428.0
Michigan,Male,Asian,2018.0,163189.0
West Virginia,Male,Black or African American,2018.0,35104.0
Colorado,Female,Native Hawaiian or Other Pacific Islander,2018.0,5279.0
Oklahoma,Female,American Indian or Alaska Native,2018.0,186933.0
North Carolina,Female,Asian,2018.0,166749.0
District of Columbia,Male,Black or African American,2018.0,148831.0
Colorado,Male,White,2018.0,2496726.0
Oklahoma,Female,Asian,2018.0,48277.0
Michigan,Female,White,2018.0,3996657.0
Georgia,Male,White,2018.0,3156192.0
Mississippi,Male,Native Hawaiian or Other Pacific Islander,2018.0,1004.0
Oklahoma,Female,Black or African American,2018.0,152530.0
Wyoming,Male,Black or African American,2018.0,4426.0
Michigan,Female,More than one race,2018.0,125136.0
Illinois,Female,Black or African American,2018.0,985076.0
Mississippi,Male,Asian,2018.0,15228.0
Michigan,Male,Black or African American,2018.0,668760.0
Arizona,Male,Black or African American,2018.0,187422.0
Colorado,Female,White,2018.0,2460205.0
Colorado,Male,Black or African American,2018.0,138328.0
Minnesota,Female,American Indian or Alaska Native,2018.0,38361.0
Ohio,Female,Native Hawaiian or Other Pacific Islander,2018.0,3298.0
Arkansas,Female,Asian,2018.0,25513.0
North Carolina,Female,More than one race,2018.0,121660.0
Michigan,Male,More than one race,2018.0,121680.0
Ohio,Female,White,2018.0,4860588.0
Mississippi,Female,More than one race,2018.0,19852.0
Michigan,Male,White,2018.0,3924040.0
Ohio,Male,Black or African American,2018.0,726463.0
Ohio,Female,More than one race,2018.0,136751.0
Illinois,Female,Asian,2018.0,382795.0
North Carolina,Female,White,2018.0,3727668.0
Michigan,Male,Native Hawaiian or Other Pacific Islander,2018.0,2064.0
Ohio,Male,American Indian or Alaska Native,2018.0,17144.0
Mississippi,Male,American Indian or Alaska Native,2018.0,9195.0
Arizona,Male,Asian,2018.0,122211.0
Ohio,Male,Asian,2018.0,137119.0
North Carolina,Female,Native Hawaiian or Other Pacific Islander,2018.0,6221.0
Colorado,Male,Native Hawaiian or Other Pacific Islander,2018.0,5597.0
