"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths
	"Nevada"	"32"	"2007"	"2007"	"Female"	"F"	71
	"Nevada"	"32"	"2007"	"2007"	"Male"	"M"	340
	"Nevada"	"32"	"2008"	"2008"	"Female"	"F"	61
	"Nevada"	"32"	"2008"	"2008"	"Male"	"M"	339
	"Nevada"	"32"	"2009"	"2009"	"Female"	"F"	58
	"Nevada"	"32"	"2009"	"2009"	"Male"	"M"	344
	"Nevada"	"32"	"2010"	"2010"	"Female"	"F"	60
	"Nevada"	"32"	"2010"	"2010"	"Male"	"M"	325
	"Nevada"	"32"	"2011"	"2011"	"Female"	"F"	54
	"Nevada"	"32"	"2011"	"2011"	"Male"	"M"	311
	"Nevada"	"32"	"2012"	"2012"	"Female"	"F"	71
	"Nevada"	"32"	"2012"	"2012"	"Male"	"M"	285
	"Nevada"	"32"	"2013"	"2013"	"Female"	"F"	66
	"Nevada"	"32"	"2013"	"2013"	"Male"	"M"	325
	"Nevada"	"32"	"2014"	"2014"	"Female"	"F"	70
	"Nevada"	"32"	"2014"	"2014"	"Male"	"M"	351
	"Nevada"	"32"	"2015"	"2015"	"Female"	"F"	91
	"Nevada"	"32"	"2015"	"2015"	"Male"	"M"	345
	"Nevada"	"32"	"2016"	"2016"	"Female"	"F"	80
	"Nevada"	"32"	"2016"	"2016"	"Male"	"M"	409
	"Nevada"	"32"	"2017"	"2017"	"Female"	"F"	96
	"Nevada"	"32"	"2017"	"2017"	"Male"	"M"	399
	"Nevada"	"32"	"2018"	"2018"	"Female"	"F"	99
	"Nevada"	"32"	"2018"	"2018"	"Male"	"M"	435
	"Nevada"	"32"	"2019"	"2019"	"Female"	"F"	75
	"Nevada"	"32"	"2019"	"2019"	"Male"	"M"	404
	"Nevada"	"32"	"2020 "	"2020"	"Female"	"F"	73
	"Nevada"	"32"	"2020 "	"2020"	"Male"	"M"	456
	"New Hampshire"	"33"	"1999"	"1999"	"Female"	"F"	Suppressed
	"New Hampshire"	"33"	"1999"	"1999"	"Male"	"M"	64
	"New Hampshire"	"33"	"2000"	"2000"	"Female"	"F"	10
	"New Hampshire"	"33"	"2000"	"2000"	"Male"	"M"	73
	"New Hampshire"	"33"	"2001"	"2001"	"Female"	"F"	12
	"New Hampshire"	"33"	"2001"	"2001"	"Male"	"M"	80
	"New Hampshire"	"33"	"2002"	"2002"	"Female"	"F"	Suppressed
	"New Hampshire"	"33"	"2002"	"2002"	"Male"	"M"	65
	"New Hampshire"	"33"	"2003"	"2003"	"Female"	"F"	Suppressed
	"New Hampshire"	"33"	"2003"	"2003"	"Male"	"M"	79
	"New Hampshire"	"33"	"2004"	"2004"	"Female"	"F"	Suppressed
	"New Hampshire"	"33"	"2004"	"2004"	"Male"	"M"	60
	"New Hampshire"	"33"	"2005"	"2005"	"Female"	"F"	10
	"New Hampshire"	"33"	"2005"	"2005"	"Male"	"M"	78
	"New Hampshire"	"33"	"2006"	"2006"	"Female"	"F"	10
	"New Hampshire"	"33"	"2006"	"2006"	"Male"	"M"	73
	"New Hampshire"	"33"	"2007"	"2007"	"Female"	"F"	10
	"New Hampshire"	"33"	"2007"	"2007"	"Male"	"M"	68
	"New Hampshire"	"33"	"2008"	"2008"	"Female"	"F"	15
	"New Hampshire"	"33"	"2008"	"2008"	"Male"	"M"	79
	"New Hampshire"	"33"	"2009"	"2009"	"Female"	"F"	15
	"New Hampshire"	"33"	"2009"	"2009"	"Male"	"M"	74
	"New Hampshire"	"33"	"2010"	"2010"	"Female"	"F"	20
	"New Hampshire"	"33"	"2010"	"2010"	"Male"	"M"	96
	"New Hampshire"	"33"	"2011"	"2011"	"Female"	"F"	13
	"New Hampshire"	"33"	"2011"	"2011"	"Male"	"M"	75
	"New Hampshire"	"33"	"2012"	"2012"	"Female"	"F"	18
	"New Hampshire"	"33"	"2012"	"2012"	"Male"	"M"	98
	"New Hampshire"	"33"	"2013"	"2013"	"Female"	"F"	Suppressed
	"New Hampshire"	"33"	"2013"	"2013"	"Male"	"M"	85
	"New Hampshire"	"33"	"2014"	"2014"	"Female"	"F"	11
	"New Hampshire"	"33"	"2014"	"2014"	"Male"	"M"	108
	"New Hampshire"	"33"	"2015"	"2015"	"Female"	"F"	21
	"New Hampshire"	"33"	"2015"	"2015"	"Male"	"M"	98
	"New Hampshire"	"33"	"2016"	"2016"	"Female"	"F"	16
	"New Hampshire"	"33"	"2016"	"2016"	"Male"	"M"	115
	"New Hampshire"	"33"	"2017"	"2017"	"Female"	"F"	19
	"New Hampshire"	"33"	"2017"	"2017"	"Male"	"M"	125
	"New Hampshire"	"33"	"2018"	"2018"	"Female"	"F"	21
	"New Hampshire"	"33"	"2018"	"2018"	"Male"	"M"	129
	"New Hampshire"	"33"	"2019"	"2019"	"Female"	"F"	22
	"New Hampshire"	"33"	"2019"	"2019"	"Male"	"M"	132
	"New Hampshire"	"33"	"2020 "	"2020"	"Female"	"F"	27
	"New Hampshire"	"33"	"2020 "	"2020"	"Male"	"M"	97
	"New Jersey"	"34"	"1999"	"1999"	"Female"	"F"	47
	"New Jersey"	"34"	"1999"	"1999"	"Male"	"M"	314
	"New Jersey"	"34"	"2000"	"2000"	"Female"	"F"	32
	"New Jersey"	"34"	"2000"	"2000"	"Male"	"M"	310
	"New Jersey"	"34"	"2001"	"2001"	"Female"	"F"	35
	"New Jersey"	"34"	"2001"	"2001"	"Male"	"M"	333
	"New Jersey"	"34"	"2002"	"2002"	"Female"	"F"	39
	"New Jersey"	"34"	"2002"	"2002"	"Male"	"M"	376
	"New Jersey"	"34"	"2003"	"2003"	"Female"	"F"	54
	"New Jersey"	"34"	"2003"	"2003"	"Male"	"M"	397
	"New Jersey"	"34"	"2004"	"2004"	"Female"	"F"	39
	"New Jersey"	"34"	"2004"	"2004"	"Male"	"M"	410
	"New Jersey"	"34"	"2005"	"2005"	"Female"	"F"	39
	"New Jersey"	"34"	"2005"	"2005"	"Male"	"M"	391
	"New Jersey"	"34"	"2006"	"2006"	"Female"	"F"	43
	"New Jersey"	"34"	"2006"	"2006"	"Male"	"M"	449
	"New Jersey"	"34"	"2007"	"2007"	"Female"	"F"	42
	"New Jersey"	"34"	"2007"	"2007"	"Male"	"M"	402
	"New Jersey"	"34"	"2008"	"2008"	"Female"	"F"	49
	"New Jersey"	"34"	"2008"	"2008"	"Male"	"M"	380
	"New Jersey"	"34"	"2009"	"2009"	"Female"	"F"	37
	"New Jersey"	"34"	"2009"	"2009"	"Male"	"M"	371
	"New Jersey"	"34"	"2010"	"2010"	"Female"	"F"	43
	"New Jersey"	"34"	"2010"	"2010"	"Male"	"M"	410
	"New Jersey"	"34"	"2011"	"2011"	"Female"	"F"	36
	"New Jersey"	"34"	"2011"	"2011"	"Male"	"M"	438
	"New Jersey"	"34"	"2012"	"2012"	"Female"	"F"	39
	"New Jersey"	"34"	"2012"	"2012"	"Male"	"M"	402
	"New Jersey"	"34"	"2013"	"2013"	"Female"	"F"	45
	"New Jersey"	"34"	"2013"	"2013"	"Male"	"M"	455
	"New Jersey"	"34"	"2014"	"2014"	"Female"	"F"	47
	"New Jersey"	"34"	"2014"	"2014"	"Male"	"M"	416
	"New Jersey"	"34"	"2015"	"2015"	"Female"	"F"	35
	"New Jersey"	"34"	"2015"	"2015"	"Male"	"M"	430
	"New Jersey"	"34"	"2016"	"2016"	"Female"	"F"	45
	"New Jersey"	"34"	"2016"	"2016"	"Male"	"M"	437
	"New Jersey"	"34"	"2017"	"2017"	"Female"	"F"	68
	"New Jersey"	"34"	"2017"	"2017"	"Male"	"M"	403
	"New Jersey"	"34"	"2018"	"2018"	"Female"	"F"	39
	"New Jersey"	"34"	"2018"	"2018"	"Male"	"M"	379
	"New Jersey"	"34"	"2019"	"2019"	"Female"	"F"	37
	"New Jersey"	"34"	"2019"	"2019"	"Male"	"M"	331
	"New Jersey"	"34"	"2020 "	"2020"	"Female"	"F"	48
	"New Jersey"	"34"	"2020 "	"2020"	"Male"	"M"	394
	"New Mexico"	"35"	"1999"	"1999"	"Female"	"F"	38
	"New Mexico"	"35"	"1999"	"1999"	"Male"	"M"	246
	"New Mexico"	"35"	"2000"	"2000"	"Female"	"F"	38
	"New Mexico"	"35"	"2000"	"2000"	"Male"	"M"	248
	"New Mexico"	"35"	"2001"	"2001"	"Female"	"F"	46
	"New Mexico"	"35"	"2001"	"2001"	"Male"	"M"	219
	"New Mexico"	"35"	"2002"	"2002"	"Female"	"F"	40
	"New Mexico"	"35"	"2002"	"2002"	"Male"	"M"	259
	"New Mexico"	"35"	"2003"	"2003"	"Female"	"F"	39
	"New Mexico"	"35"	"2003"	"2003"	"Male"	"M"	279
	"New Mexico"	"35"	"2004"	"2004"	"Female"	"F"	41
	"New Mexico"	"35"	"2004"	"2004"	"Male"	"M"	244
	"New Mexico"	"35"	"2005"	"2005"	"Female"	"F"	33
	"New Mexico"	"35"	"2005"	"2005"	"Male"	"M"	228
	"New Mexico"	"35"	"2006"	"2006"	"Female"	"F"	29
	"New Mexico"	"35"	"2006"	"2006"	"Male"	"M"	245
	"New Mexico"	"35"	"2007"	"2007"	"Female"	"F"	43
	"New Mexico"	"35"	"2007"	"2007"	"Male"	"M"	244
	"New Mexico"	"35"	"2008"	"2008"	"Female"	"F"	44
	"New Mexico"	"35"	"2008"	"2008"	"Male"	"M"	244
	"New Mexico"	"35"	"2009"	"2009"	"Female"	"F"	39
	"New Mexico"	"35"	"2009"	"2009"	"Male"	"M"	256
	"New Mexico"	"35"	"2010"	"2010"	"Female"	"F"	32
	"New Mexico"	"35"	"2010"	"2010"	"Male"	"M"	255
	"New Mexico"	"35"	"2011"	"2011"	"Female"	"F"	44
	"New Mexico"	"35"	"2011"	"2011"	"Male"	"M"	255
	"New Mexico"	"35"	"2012"	"2012"	"Female"	"F"	39
	"New Mexico"	"35"	"2012"	"2012"	"Male"	"M"	276
	"New Mexico"	"35"	"2013"	"2013"	"Female"	"F"	51
	"New Mexico"	"35"	"2013"	"2013"	"Male"	"M"	262
	"New Mexico"	"35"	"2014"	"2014"	"Female"	"F"	46
	"New Mexico"	"35"	"2014"	"2014"	"Male"	"M"	280
	"New Mexico"	"35"	"2015"	"2015"	"Female"	"F"	58
	"New Mexico"	"35"	"2015"	"2015"	"Male"	"M"	315
	"New Mexico"	"35"	"2016"	"2016"	"Female"	"F"	71
	"New Mexico"	"35"	"2016"	"2016"	"Male"	"M"	296
	"New Mexico"	"35"	"2017"	"2017"	"Female"	"F"	54
	"New Mexico"	"35"	"2017"	"2017"	"Male"	"M"	323
	"New Mexico"	"35"	"2018"	"2018"	"Female"	"F"	65
	"New Mexico"	"35"	"2018"	"2018"	"Male"	"M"	357
	"New Mexico"	"35"	"2019"	"2019"	"Female"	"F"	71
	"New Mexico"	"35"	"2019"	"2019"	"Male"	"M"	386
	"New Mexico"	"35"	"2020 "	"2020"	"Female"	"F"	69
	"New Mexico"	"35"	"2020 "	"2020"	"Male"	"M"	398
	"New York"	"36"	"1999"	"1999"	"Female"	"F"	108
	"New York"	"36"	"1999"	"1999"	"Male"	"M"	903
	"New York"	"36"	"2000"	"2000"	"Female"	"F"	102
	"New York"	"36"	"2000"	"2000"	"Male"	"M"	980
	"New York"	"36"	"2001"	"2001"	"Female"	"F"	94
	"New York"	"36"	"2001"	"2001"	"Male"	"M"	970
	"New York"	"36"	"2002"	"2002"	"Female"	"F"	92
	"New York"	"36"	"2002"	"2002"	"Male"	"M"	890
	"New York"	"36"	"2003"	"2003"	"Female"	"F"	90
	"New York"	"36"	"2003"	"2003"	"Male"	"M"	939
	"New York"	"36"	"2004"	"2004"	"Female"	"F"	68
	"New York"	"36"	"2004"	"2004"	"Male"	"M"	881
	"New York"	"36"	"2005"	"2005"	"Female"	"F"	100
	"New York"	"36"	"2005"	"2005"	"Male"	"M"	912
	"New York"	"36"	"2006"	"2006"	"Female"	"F"	87
	"New York"	"36"	"2006"	"2006"	"Male"	"M"	910
	"New York"	"36"	"2007"	"2007"	"Female"	"F"	92
	"New York"	"36"	"2007"	"2007"	"Male"	"M"	884
	"New York"	"36"	"2008"	"2008"	"Female"	"F"	80
	"New York"	"36"	"2008"	"2008"	"Male"	"M"	877
	"New York"	"36"	"2009"	"2009"	"Female"	"F"	95
	"New York"	"36"	"2009"	"2009"	"Male"	"M"	849
	"New York"	"36"	"2010"	"2010"	"Female"	"F"	81
	"New York"	"36"	"2010"	"2010"	"Male"	"M"	923
	"New York"	"36"	"2011"	"2011"	"Female"	"F"	101
	"New York"	"36"	"2011"	"2011"	"Male"	"M"	886
	"New York"	"36"	"2012"	"2012"	"Female"	"F"	72
	"New York"	"36"	"2012"	"2012"	"Male"	"M"	892
	"New York"	"36"	"2013"	"2013"	"Female"	"F"	81
	"New York"	"36"	"2013"	"2013"	"Male"	"M"	773
	"New York"	"36"	"2014"	"2014"	"Female"	"F"	78
	"New York"	"36"	"2014"	"2014"	"Male"	"M"	784
	"New York"	"36"	"2015"	"2015"	"Female"	"F"	70
	"New York"	"36"	"2015"	"2015"	"Male"	"M"	770
	"New York"	"36"	"2016"	"2016"	"Female"	"F"	87
	"New York"	"36"	"2016"	"2016"	"Male"	"M"	801
	"New York"	"36"	"2017"	"2017"	"Female"	"F"	66
	"New York"	"36"	"2017"	"2017"	"Male"	"M"	691
	"New York"	"36"	"2018"	"2018"	"Female"	"F"	89
	"New York"	"36"	"2018"	"2018"	"Male"	"M"	724
	"New York"	"36"	"2019"	"2019"	"Female"	"F"	73
	"New York"	"36"	"2019"	"2019"	"Male"	"M"	721
	"New York"	"36"	"2020 "	"2020"	"Female"	"F"	87
	"New York"	"36"	"2020 "	"2020"	"Male"	"M"	952
	"North Carolina"	"37"	"1999"	"1999"	"Female"	"F"	184
	"North Carolina"	"37"	"1999"	"1999"	"Male"	"M"	879
	"North Carolina"	"37"	"2000"	"2000"	"Female"	"F"	192
	"North Carolina"	"37"	"2000"	"2000"	"Male"	"M"	926
	"North Carolina"	"37"	"2001"	"2001"	"Female"	"F"	148
	"North Carolina"	"37"	"2001"	"2001"	"Male"	"M"	947
	"North Carolina"	"37"	"2002"	"2002"	"Female"	"F"	179
	"North Carolina"	"37"	"2002"	"2002"	"Male"	"M"	954
	"North Carolina"	"37"	"2003"	"2003"	"Female"	"F"	158
	"North Carolina"	"37"	"2003"	"2003"	"Male"	"M"	902
	"North Carolina"	"37"	"2004"	"2004"	"Female"	"F"	167
	"North Carolina"	"37"	"2004"	"2004"	"Male"	"M"	888
	"North Carolina"	"37"	"2005"	"2005"	"Female"	"F"	163
	"North Carolina"	"37"	"2005"	"2005"	"Male"	"M"	957
	"North Carolina"	"37"	"2006"	"2006"	"Female"	"F"	180
	"North Carolina"	"37"	"2006"	"2006"	"Male"	"M"	950
	"North Carolina"	"37"	"2007"	"2007"	"Female"	"F"	177
	"North Carolina"	"37"	"2007"	"2007"	"Male"	"M"	935
	"North Carolina"	"37"	"2008"	"2008"	"Female"	"F"	199
	"North Carolina"	"37"	"2008"	"2008"	"Male"	"M"	961
	"North Carolina"	"37"	"2009"	"2009"	"Female"	"F"	183
	"North Carolina"	"37"	"2009"	"2009"	"Male"	"M"	931
	"North Carolina"	"37"	"2010"	"2010"	"Female"	"F"	182
	"North Carolina"	"37"	"2010"	"2010"	"Male"	"M"	942
	"North Carolina"	"37"	"2011"	"2011"	"Female"	"F"	183
	"North Carolina"	"37"	"2011"	"2011"	"Male"	"M"	970
	"North Carolina"	"37"	"2012"	"2012"	"Female"	"F"	195
	"North Carolina"	"37"	"2012"	"2012"	"Male"	"M"	975
	"North Carolina"	"37"	"2013"	"2013"	"Female"	"F"	187
	"North Carolina"	"37"	"2013"	"2013"	"Male"	"M"	1033
	"North Carolina"	"37"	"2014"	"2014"	"Female"	"F"	214
	"North Carolina"	"37"	"2014"	"2014"	"Male"	"M"	982
	"North Carolina"	"37"	"2015"	"2015"	"Female"	"F"	195
	"North Carolina"	"37"	"2015"	"2015"	"Male"	"M"	1079
	"North Carolina"	"37"	"2016"	"2016"	"Female"	"F"	257
	"North Carolina"	"37"	"2016"	"2016"	"Male"	"M"	1130
	"North Carolina"	"37"	"2017"	"2017"	"Female"	"F"	206
	"North Carolina"	"37"	"2017"	"2017"	"Male"	"M"	1211
	"North Carolina"	"37"	"2018"	"2018"	"Female"	"F"	225
	"North Carolina"	"37"	"2018"	"2018"	"Male"	"M"	1175
	"North Carolina"	"37"	"2019"	"2019"	"Female"	"F"	200
	"North Carolina"	"37"	"2019"	"2019"	"Male"	"M"	1176
	"North Carolina"	"37"	"2020 "	"2020"	"Female"	"F"	256
	"North Carolina"	"37"	"2020 "	"2020"	"Male"	"M"	1424
	"North Dakota"	"38"	"1999"	"1999"	"Female"	"F"	10
	"North Dakota"	"38"	"1999"	"1999"	"Male"	"M"	39
	"North Dakota"	"38"	"2000"	"2000"	"Female"	"F"	Suppressed
	"North Dakota"	"38"	"2000"	"2000"	"Male"	"M"	41
	"North Dakota"	"38"	"2001"	"2001"	"Female"	"F"	Suppressed
	"North Dakota"	"38"	"2001"	"2001"	"Male"	"M"	42
	"North Dakota"	"38"	"2002"	"2002"	"Female"	"F"	Suppressed
	"North Dakota"	"38"	"2002"	"2002"	"Male"	"M"	55
	"North Dakota"	"38"	"2003"	"2003"	"Female"	"F"	Suppressed
	"North Dakota"	"38"	"2003"	"2003"	"Male"	"M"	48
	"North Dakota"	"38"	"2004"	"2004"	"Female"	"F"	Suppressed
	"North Dakota"	"38"	"2004"	"2004"	"Male"	"M"	46
	"North Dakota"	"38"	"2005"	"2005"	"Female"	"F"	Suppressed
	"North Dakota"	"38"	"2005"	"2005"	"Male"	"M"	58
	"North Dakota"	"38"	"2006"	"2006"	"Female"	"F"	Suppressed
	"North Dakota"	"38"	"2006"	"2006"	"Male"	"M"	43
	"North Dakota"	"38"	"2007"	"2007"	"Female"	"F"	Suppressed
	"North Dakota"	"38"	"2007"	"2007"	"Male"	"M"	54
	"North Dakota"	"38"	"2008"	"2008"	"Female"	"F"	Suppressed
	"North Dakota"	"38"	"2008"	"2008"	"Male"	"M"	54
	"North Dakota"	"38"	"2009"	"2009"	"Female"	"F"	Suppressed
	"North Dakota"	"38"	"2009"	"2009"	"Male"	"M"	52
	"North Dakota"	"38"	"2010"	"2010"	"Female"	"F"	Suppressed
	"North Dakota"	"38"	"2010"	"2010"	"Male"	"M"	60
	"North Dakota"	"38"	"2011"	"2011"	"Female"	"F"	Suppressed
	"North Dakota"	"38"	"2011"	"2011"	"Male"	"M"	53
	"North Dakota"	"38"	"2012"	"2012"	"Female"	"F"	12
	"North Dakota"	"38"	"2012"	"2012"	"Male"	"M"	60
	"North Dakota"	"38"	"2013"	"2013"	"Female"	"F"	Suppressed
	"North Dakota"	"38"	"2013"	"2013"	"Male"	"M"	81
	"North Dakota"	"38"	"2014"	"2014"	"Female"	"F"	Suppressed
	"North Dakota"	"38"	"2014"	"2014"	"Male"	"M"	88
	"North Dakota"	"38"	"2015"	"2015"	"Female"	"F"	12
	"North Dakota"	"38"	"2015"	"2015"	"Male"	"M"	80
	"North Dakota"	"38"	"2016"	"2016"	"Female"	"F"	14
	"North Dakota"	"38"	"2016"	"2016"	"Male"	"M"	76
	"North Dakota"	"38"	"2017"	"2017"	"Female"	"F"	12
	"North Dakota"	"38"	"2017"	"2017"	"Male"	"M"	90
	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	14
	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	75
	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	15
	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	80
	"North Dakota"	"38"	"2020 "	"2020"	"Female"	"F"	15
	"North Dakota"	"38"	"2020 "	"2020"	"Male"	"M"	84
	"Ohio"	"39"	"1999"	"1999"	"Female"	"F"	130
	"Ohio"	"39"	"1999"	"1999"	"Male"	"M"	805
	"Ohio"	"39"	"2000"	"2000"	"Female"	"F"	125
	"Ohio"	"39"	"2000"	"2000"	"Male"	"M"	765
	"Ohio"	"39"	"2001"	"2001"	"Female"	"F"	131
	"Ohio"	"39"	"2001"	"2001"	"Male"	"M"	900
	"Ohio"	"39"	"2002"	"2002"	"Female"	"F"	134
	"Ohio"	"39"	"2002"	"2002"	"Male"	"M"	932
	"Ohio"	"39"	"2003"	"2003"	"Female"	"F"	103
	"Ohio"	"39"	"2003"	"2003"	"Male"	"M"	821
	"Ohio"	"39"	"2004"	"2004"	"Female"	"F"	149
	"Ohio"	"39"	"2004"	"2004"	"Male"	"M"	886
	"Ohio"	"39"	"2005"	"2005"	"Female"	"F"	135
	"Ohio"	"39"	"2005"	"2005"	"Male"	"M"	976
	"Ohio"	"39"	"2006"	"2006"	"Female"	"F"	151
	"Ohio"	"39"	"2006"	"2006"	"Male"	"M"	961
	"Ohio"	"39"	"2007"	"2007"	"Female"	"F"	130
	"Ohio"	"39"	"2007"	"2007"	"Male"	"M"	973
	"Ohio"	"39"	"2008"	"2008"	"Female"	"F"	124
	"Ohio"	"39"	"2008"	"2008"	"Male"	"M"	985
	"Ohio"	"39"	"2009"	"2009"	"Female"	"F"	143
	"Ohio"	"39"	"2009"	"2009"	"Male"	"M"	840
	"Ohio"	"39"	"2010"	"2010"	"Female"	"F"	153
	"Ohio"	"39"	"2010"	"2010"	"Male"	"M"	988
	"Ohio"	"39"	"2011"	"2011"	"Female"	"F"	170
	"Ohio"	"39"	"2011"	"2011"	"Male"	"M"	1043
	"Ohio"	"39"	"2012"	"2012"	"Female"	"F"	189
	"Ohio"	"39"	"2012"	"2012"	"Male"	"M"	1061
	"Ohio"	"39"	"2013"	"2013"	"Female"	"F"	174
	"Ohio"	"39"	"2013"	"2013"	"Male"	"M"	1106
	"Ohio"	"39"	"2014"	"2014"	"Female"	"F"	158
	"Ohio"	"39"	"2014"	"2014"	"Male"	"M"	1040
	"Ohio"	"39"	"2015"	"2015"	"Female"	"F"	200
	"Ohio"	"39"	"2015"	"2015"	"Male"	"M"	1183
	"Ohio"	"39"	"2016"	"2016"	"Female"	"F"	220
	"Ohio"	"39"	"2016"	"2016"	"Male"	"M"	1292
	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	214
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	1355
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	226
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	1314
	"Ohio"	"39"	"2019"	"2019"	"Female"	"F"	214
	"Ohio"	"39"	"2019"	"2019"	"Male"	"M"	1357
	"Ohio"	"39"	"2020 "	"2020"	"Female"	"F"	242
	"Ohio"	"39"	"2020 "	"2020"	"Male"	"M"	1512
	"Oklahoma"	"40"	"1999"	"1999"	"Female"	"F"	87
	"Oklahoma"	"40"	"1999"	"1999"	"Male"	"M"	420
	"Oklahoma"	"40"	"2000"	"2000"	"Female"	"F"	82
	"Oklahoma"	"40"	"2000"	"2000"	"Male"	"M"	365
	"Oklahoma"	"40"	"2001"	"2001"	"Female"	"F"	67
	"Oklahoma"	"40"	"2001"	"2001"	"Male"	"M"	407
	"Oklahoma"	"40"	"2002"	"2002"	"Female"	"F"	84
	"Oklahoma"	"40"	"2002"	"2002"	"Male"	"M"	369
	"Oklahoma"	"40"	"2003"	"2003"	"Female"	"F"	63
	"Oklahoma"	"40"	"2003"	"2003"	"Male"	"M"	380
	"Oklahoma"	"40"	"2004"	"2004"	"Female"	"F"	71
	"Oklahoma"	"40"	"2004"	"2004"	"Male"	"M"	378
	"Oklahoma"	"40"	"2005"	"2005"	"Female"	"F"	78
	"Oklahoma"	"40"	"2005"	"2005"	"Male"	"M"	381
	"Oklahoma"	"40"	"2006"	"2006"	"Female"	"F"	80
	"Oklahoma"	"40"	"2006"	"2006"	"Male"	"M"	398
	"Oklahoma"	"40"	"2007"	"2007"	"Female"	"F"	85
	"Oklahoma"	"40"	"2007"	"2007"	"Male"	"M"	395
	"Oklahoma"	"40"	"2008"	"2008"	"Female"	"F"	77
	"Oklahoma"	"40"	"2008"	"2008"	"Male"	"M"	431
	"Oklahoma"	"40"	"2009"	"2009"	"Female"	"F"	86
	"Oklahoma"	"40"	"2009"	"2009"	"Male"	"M"	445
	"Oklahoma"	"40"	"2010"	"2010"	"Female"	"F"	78
	"Oklahoma"	"40"	"2010"	"2010"	"Male"	"M"	459
	"Oklahoma"	"40"	"2011"	"2011"	"Female"	"F"	114
	"Oklahoma"	"40"	"2011"	"2011"	"Male"	"M"	512
	"Oklahoma"	"40"	"2012"	"2012"	"Female"	"F"	109
	"Oklahoma"	"40"	"2012"	"2012"	"Male"	"M"	507
	"Oklahoma"	"40"	"2013"	"2013"	"Female"	"F"	117
	"Oklahoma"	"40"	"2013"	"2013"	"Male"	"M"	514
	"Oklahoma"	"40"	"2014"	"2014"	"Female"	"F"	121
	"Oklahoma"	"40"	"2014"	"2014"	"Male"	"M"	492
	"Oklahoma"	"40"	"2015"	"2015"	"Female"	"F"	121
	"Oklahoma"	"40"	"2015"	"2015"	"Male"	"M"	586
	"Oklahoma"	"40"	"2016"	"2016"	"Female"	"F"	114
	"Oklahoma"	"40"	"2016"	"2016"	"Male"	"M"	654
	"Oklahoma"	"40"	"2017"	"2017"	"Female"	"F"	131
	"Oklahoma"	"40"	"2017"	"2017"	"Male"	"M"	554
	"Oklahoma"	"40"	"2018"	"2018"	"Female"	"F"	109
	"Oklahoma"	"40"	"2018"	"2018"	"Male"	"M"	556
	"Oklahoma"	"40"	"2019"	"2019"	"Female"	"F"	112
	"Oklahoma"	"40"	"2019"	"2019"	"Male"	"M"	627
	"Oklahoma"	"40"	"2020 "	"2020"	"Female"	"F"	129
	"Oklahoma"	"40"	"2020 "	"2020"	"Male"	"M"	697
	"Oregon"	"41"	"1999"	"1999"	"Female"	"F"	55
	"Oregon"	"41"	"1999"	"1999"	"Male"	"M"	330
	"Oregon"	"41"	"2000"	"2000"	"Female"	"F"	66
	"Oregon"	"41"	"2000"	"2000"	"Male"	"M"	308
	"Oregon"	"41"	"2001"	"2001"	"Female"	"F"	58
	"Oregon"	"41"	"2001"	"2001"	"Male"	"M"	291
	"Oregon"	"41"	"2002"	"2002"	"Female"	"F"	53
	"Oregon"	"41"	"2002"	"2002"	"Male"	"M"	316
	"Oregon"	"41"	"2003"	"2003"	"Female"	"F"	46
	"Oregon"	"41"	"2003"	"2003"	"Male"	"M"	343
	"Oregon"	"41"	"2004"	"2004"	"Female"	"F"	52
	"Oregon"	"41"	"2004"	"2004"	"Male"	"M"	326
	"Oregon"	"41"	"2005"	"2005"	"Female"	"F"	52
	"Oregon"	"41"	"2005"	"2005"	"Male"	"M"	335
	"Oregon"	"41"	"2006"	"2006"	"Female"	"F"	56
	"Oregon"	"41"	"2006"	"2006"	"Male"	"M"	316
	"Oregon"	"41"	"2007"	"2007"	"Female"	"F"	60
	"Oregon"	"41"	"2007"	"2007"	"Male"	"M"	322
	"Oregon"	"41"	"2008"	"2008"	"Female"	"F"	49
	"Oregon"	"41"	"2008"	"2008"	"Male"	"M"	330
	"Oregon"	"41"	"2009"	"2009"	"Female"	"F"	68
	"Oregon"	"41"	"2009"	"2009"	"Male"	"M"	345
	"Oregon"	"41"	"2010"	"2010"	"Female"	"F"	69
	"Oregon"	"41"	"2010"	"2010"	"Male"	"M"	379
	"Oregon"	"41"	"2011"	"2011"	"Female"	"F"	54
	"Oregon"	"41"	"2011"	"2011"	"Male"	"M"	361
	"Oregon"	"41"	"2012"	"2012"	"Female"	"F"	68
	"Oregon"	"41"	"2012"	"2012"	"Male"	"M"	363
	"Oregon"	"41"	"2013"	"2013"	"Female"	"F"	74
	"Oregon"	"41"	"2013"	"2013"	"Male"	"M"	383
	"Oregon"	"41"	"2014"	"2014"	"Female"	"F"	77
